id	title	title_source	start	end	title_uri	ccodes	variants	types	aat_types	matches	parent_name	geowkt	geo_source	geo_id	description
amh_9230p	Perica, kreek	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1700	1800	https://www.atlasofmutualheritage.nl/en/Perica-Creek.9230p	SR	kreek Perica;rivier Perica;Pirika	river	300008707		Marrowijne	POINT(-54.6666722 5.7833306)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Perica-Creek.9230p	Locality associated with Dutch West India Company. Perica creek is a stream located in Marowijne, Suriname. In the 18th century the surrounding area was brought into cultivation.
amh_506p	Phalta	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Phalta.506p	IN	Phalta;Falta;Phalta;Volta	Post	300000809	http://www.wikidata.org/entity/Q5432811	Bengal; Bengal (VOC area)	POINT(88.122962 22.295966)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Phalta.506p	Locality indirectly linked to Dutch East or West India Compagnies. Falta, a tiny village with just a few huts, was situated some 20 miles south of Chinsura. It functioned as a station for incoming and departing ships. Because Chinsura was only accessible for smaller ships, it was necessary to anchor the large East Indiamen in Bernagore or at Falta. The compilers of this database have not as yet come across a source in the literature that identifies this location as a VOC post.
amh_968p	Philadelphia	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1648	1648	https://www.atlasofmutualheritage.nl/en/Philadelphia.968p	US	Philadelphia;Philadelphia	'comptoir'	300000809	http://www.wikidata.org/entity/Q1345	Pennsylvania	POINT(-75.161276 39.955807)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Philadelphia.968p	Locality associated with Dutch West India Company. In 1648 gaf een opperhoofd van de Passayunk indianen een stuk land aan de monding van de Skuykill rivier aan Andries Hudde; hij bouwde daar het fort Beversreede waar gehandeld werd in bont. Beversreede zou nu in Philadelphia gesitueerd zijn.
amh_986p	Philipsburg	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Philipsburg.986p	BQ;AW;CW;SX	Philipsburg;Philipsburg	Fort	300006888	http://www.wikidata.org/entity/Q30958	Sint Maarten	POINT(-63.049865 18.024935)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Philipsburg.986p	Locality associated with Dutch West India Company. 
amh_893p	Phnom Penh	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Phnom-Penh.893p	KH	Phnom Penh;Ponomping;Ponombing	inhabited place	300008347			POINT(104.9166667 11.58333333)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Phnom-Penh.893p	Locality associated with Dutch East India Company. A literary source identifying this location as a VOC post has not yet been traced. The images of this location featured in this programme currently serve as source.
amh_866p	Phuket	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Phuket.866p	TH	Phuket;Oedjang Salang	Post	300000809			POINT(98.36666667 7.880726)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Phuket.866p	Locality associated with Dutch East India Company. 
amh_367p	Pia	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Pia.367p	ID	Pia	Post	300000809		Saparua / Honimoa Island; Ambon (VOC area)	POINT(128.64363 -3.5344)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pia.367p	Locality associated with Dutch East India Company. The VOC founded a small outpost in the native village of Pia.
amh_975p	Pietermaai	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Pietermaai.975p	BQ;AW;CW;SX	Pietermaai;Pietermaai	colony / village	300008372	http://www.wikidata.org/entity/Q2181653	Curaçao	POINT(-68.926347 12.103466)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pietermaai.975p	Locality associated with Dutch West India Company. 
amh_1089p	Pikin Saron?	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Pikin-Saron.1089p	SR	Pikin Saron?;Sarron;Saron;Post Saron	Post	300000809		Para (Sur.)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pikin-Saron.1089p	Locality associated with Dutch West India Company. 
amh_981p	Piscaderabaai	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Piscaderabaai.981p	BQ;AW;CW;SX	Piscaderabaai;Piscaderabaai	Fort	300006888	http://www.wikidata.org/entity/Q19901662	Curaçao	POINT(-68.968184 12.119977)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Piscaderabaai.981p	Locality associated with Dutch West India Company. 
amh_527p	Pitigala	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Pitigala.527p	LK	Pitigala;Pittigelli	Post	300000809		Ceylon (VOC area)	POINT(80.223302 6.343877)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pitigala.527p	Locality associated with Dutch East India Company. Pittigelli was one of the VOC guard posts between Colombo and Gale. Here the VOC had established a small entrenchment manned by some 12 Laskars or local soldiers, whose task it was to guard the post.
amh_732p	Pittuancarre	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600	1700	https://www.atlasofmutualheritage.nl/en/Pittuancarre.732p	LK	Pittuancarre	sconse	300004790		Ceylon (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pittuancarre.732p	Locality associated with Dutch East India Company. A late 17th century chart indicates the VOC built a small fort on the Kalu Ganga River, in the village of Pittuancarre, 1 to 1 1/2 miles north east of Kaleture. A literary source identifying this location as a VOC post has not yet been traced. The images of this location featured in this programme currently serve as source.
amh_1012p	Plymouth	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1628	1659	https://www.atlasofmutualheritage.nl/en/Plymouth.1012p	TT	Plymouth;Grote Koerland Baai;Great Courland Bay;Nieuw Vlissingen;Coertsebaeij	colony / village	300008372		Tobago island	POINT(-60.777361 11.221637)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Plymouth.1012p	Locality associated with Dutch West India Company. Plymouth ligt aan de noordkust van het eiland Tobago. Toen de eerste Nederlandse kolonisten in 1628 op het eiland Tobago arriveerden, bouwden zij een fort aan de Grote Courland Bay, op een zeer steil klif. Deze eerste nederzetting werd Nieuw Vlissingen genoemd. Later, in 1654, toen zich een groep kolonisten onder leiding van de Hertog van Koerland hier aan de baai vestigde, herbouwden deze Koerlanders het fort. Zij herdoopten het met de naam fort Jacobus. De nederzetting zelf werd ook wel Jacobusstad genoemd. Het fort was groter dan voorheen en binnen de muren was plaats voor huizen, barakken en een kerk. Vijf jaar later, in 1659, lukte het de Nederlanders om de kolonie weer in handen te krijgen. Vanaf dat moment veranderde de naam van het fort in fort Beveren.
amh_721p	Poedoecoenatte	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Poedoecoenatte.721p	IN	Poedoecoenatte	inhabited place	300008347		Malabar Coast; Malabaar (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Poedoecoenatte.721p	Locality associated with Dutch East India Company. A literary source identifying this location as a VOC post has not yet been traced. The images of this location featured in this programme currently serve as source.
amh_1157p	Poelezeere	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Poelezeere.1157p	IN	Poelezeere;Madras;Madraspatnam	inhabited place	300008347		Coromandel Coast; Cormandel (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Poelezeere.1157p	Locality associated with Dutch East India Company. A literary source identifying this location as a VOC post has not yet been traced. The images of this location featured in this programme currently serve as source.
amh_610p	Poelo Gontong	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1759	1765	https://www.atlasofmutualheritage.nl/en/Poelo-Gontong.610p	MY	Poelo Gontong	garrison	300006888		Sumatra; Malacca (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Poelo-Gontong.610p	Locality associated with Dutch East India Company. On the tiny island of Poelo Gontong, in east Sumatra, the Company set up a guard post even before the Siak area had been conquered. This military outpost soon acquired a reputation as an unhealthy place with a high percentage of fatalities. |Given its situation as a tiny island in the mouth of the Siak River, Poelo Gontong was a strategic location. The outpost enabled the VOC to control the trade flows to and from the interior. In 1765 the Supreme Government in Batavia decided to disband the settlement. The decision was influenced by the ongoing conflicts between the VOC and Rajah Mahmud of Siak. When the Rajah's men attacked Poelo Gontong in 1759 they killed a few score men.
amh_723p	Poetenbare	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Poetenbare.723p	IN	Poetenbare	inhabited place	300008347		Malabar Coast; Malabaar (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Poetenbare.723p	Locality associated with Dutch East India Company. A literary source identifying this location as a VOC post has not yet been traced. The images of this location featured in this programme currently serve as source.
amh_1569p	Point Pedro	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1665	1665	https://www.atlasofmutualheritage.nl/en/Point-Pedro.1569p	LK	Point Pedro;Puncta Pedra;Puncta das Pedras	inhabited place	300008347	http://www.wikidata.org/entity/Q2307889		POINT(80.23333333 9.816666667)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Point-Pedro.1569p	Locality associated with Dutch East India Company. Point Pedro was known for its huge cotton harvest. Around 1665, during the Second Anglo-Dutch War, the Company built a fort here to enable it to counter a possible British attack from the Bay of Bengal.
amh_9365p	Pomeroon rivier	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1656	1795	https://www.atlasofmutualheritage.nl/en/Pomeroon-River.9365p	GY	Pomeroon rivier;Pomeroon rivier	river	300008707	http://www.wikidata.org/entity/Q1535385		POINT(-58.748868 7.609656)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pomeroon-River.9365p	Locality associated with Dutch West India Company. - The most westerly Dutch settlement on the Wild Coast was on the Pomeroon river where, shortly after 1656, emigrants from the province of Zeeland established Nieuw Middelburgh. Already in 1689, though, this pioneers' colony was prematurely abandoned after having been attacked and plundered by French privateers. - More than a century elapsed before plans for plantations on the banks of the Pomeroon were resumed. This followed the ending of the WIC in 1791 and the transfer of Essequibo and Demerara to the Council for the Colonies when, under the newly appointed governor, Willem August Sirtema, Baron van Grovestins (1791-1795), a period of economic recovery was initiated.
amh_549p	Pondicherry	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1692	1692	https://www.atlasofmutualheritage.nl/en/Pondicherry.549p	IN	Pondicherry;Poedechery;Pondicherry;Poedecerij	Fort	300006888	http://www.wikidata.org/entity/Q639421	South Indian Coast; Cormandel (VOC area)	POINT(79.827976 11.938234)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pondicherry.549p	Locality associated with Dutch East India Company. The VOC regarded the presence of any rival European companies on the coast as a threat. The strategically situated French settlement at Pondicherry threatened the Dutch Company's domination of the market. The VOC besieged the town and captured it in 1692, but had to return it to France five years later at the Treaty of Rijswijck.
amh_873p	Pondokgede	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Pondokgede.873p	ID	Pondokgede;Pondoccadee	inhabited place	300008347		Java; Batavia (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pondokgede.873p	Locality associated with Dutch East India Company. A literary source identifying this location as a VOC post has not yet been traced. The images of this location featured in this programme currently serve as source.
amh_601p	Ponnani	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1663	1729	https://www.atlasofmutualheritage.nl/en/Ponnani.601p	IN	Ponnani;Pananij;Panany;Pannanij;Ponnani	Post	300000809	http://www.wikidata.org/entity/Q854841	Malabar Coast; Malabaar (VOC area)	POINT(75.920835 10.776903)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Ponnani.601p	Locality associated with Dutch East India Company. Ponani lay at the mouth of the river of the same name. Under the terms of a treaty with the Zamorin of Calicut, the mighty Hindu ruler on the Malabar Coast, the VOC appointed a resident in Ponnani in 1663. The local VOC lodge was constructed using mud and palm leaves and needed to be rebuilt annually. In 1729 a new lodge was built.
amh_621p	Pontianak	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1778	1778	https://www.atlasofmutualheritage.nl/en/Pontianak.621p	ID	Pontianak;Pontiana	'comptoir'	300000809	http://www.wikidata.org/entity/Q14168	Borneo; Pontiana (VOC area)	POINT(109.336267 -0.022745)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pontianak.621p	Locality associated with Dutch East India Company. Together with Sukadana, Pontianak was the Company's biggest diamond supplier. The VOC had no trading relations with this town in the 17th century and it was not until 1778 that a residency was installed there. Besides diamonds, Pontianak supplied gemstones and wax. Fabrics shipped by the VOC from India were in great demand here.
amh_528p	Pooneryn	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1800	1800	https://www.atlasofmutualheritage.nl/en/Pooneryn.528p	LK	Pooneryn;Ponnereijn;Ponnerijn;Ponnorijn;Poonerijn	redoubt	300006888	http://www.wikidata.org/entity/Q12986531	Ceylon (VOC area)	POINT(80.20666667 9.501388889)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pooneryn.528p	Locality associated with Dutch East India Company. Ponerijn in northern Sri Lanka to the west of Elephant Pass was a strategic town for the VOC. For this reason the Company set up an outpost which was intended to guard the link between the coastal road between Mannar and Jaffnapattanam and the fort. Thanks to the redoubt at Ponerijn the VOC was able to combat the smuggling trade between the island and southern India, and also to monitor the sometimes rebellious Vanni tribes. According to the writer and traveller J. Haafner, who journeyed through the area on foot around 1800, the fort here had originally been built by the Portuguese and was captured by the Dutch.
amh_909p	Port Elizabeth	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Port-Elizabeth.909p	ZA	Port Elizabeth;Algoa Bay;Alagoa Baaij;Delagoa baaij	bay	300132316	http://www.wikidata.org/entity/Q125434		POINT(25.617099 -33.958383)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Port-Elizabeth.909p	Locality associated with Dutch East India Company. A literary source identifying this location as a VOC post has not yet been traced. The image : Nationaal Archief, inv.nr. VEL0167 of this location featured in this programme currently serve as source.
amh_447p	Porto	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1656	1656	https://www.atlasofmutualheritage.nl/en/Porto.447p	ID	Porto;Poorto;Poortoe	Post	300000809	http://www.wikidata.org/entity/Q19731056	Saparua / Honimoa Island; Ambon (VOC area)	POINT(128.607473 -3.568933)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Porto.447p	Locality associated with Dutch East India Company. Poorto, situated on the west coast of the island of Saparua, boasted a small fort by the name of Delft. Built in 1656, it had six pieces of artillery. Not infrequently the smaller VOC settlements would comprise a fortified blockhouse and several simple buildings built within a stone perimeter wall. The houses of the local population would be situated outside the walls. In Poorto the Chinese population busied itself with woodcraft.
amh_1045p	Porto Calvo	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1630	1690	https://www.atlasofmutualheritage.nl/en/Porto-Calvo.1045p	BR	Porto Calvo;Porto Calvo;Bom Sucesso;Povoacao dos quatro rios;Povoacao do Bom Sucesso	Post	300000809	http://www.wikidata.org/entity/Q1772636	Alagoas	POINT(-35.398556 -9.056594)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Porto-Calvo.1045p	Locality associated with Dutch West India Company. Porto Calvo was een van de eerste Portugese nederzettingen in de tegenwoordige Braziliaanse staat Alagoas. Deze post was gelegen ten zuiden van Recife en Cabo de Santo Agostinho en ten noorden van Alagoa do Sul (nu Marechal Deodoro). Toen de Nederlanders in Porto Calvo in 1635 arriveerden, waren er zeven of acht engenhos, molens die suiker produceerden. De Portugezen hadden een jaar ervoor, in 1634, een groot fort gebouwd op een heuvel vlak bij het dorp, genaamd Povoacao, later Bom Sucesso ofwel Boaventura. Het fort werd in '35 veroverd en uitgebreid door de Nederlanders. In hetzelfde jaar nog zorgde de Portugees Mathias de Albuquerque ervoor dat het fort weer onder Portugees bestuur viel. Direct daarna werd een man met de naam Calabar, een mesties, gevangengenomen en terechtgesteld. Hij werd ervan beschuldigd zijn eigen volk te hebben verraden vanwege zijn vermeende hulp aan de Nederlanders.Het fort werd in 1637, met de komst van gouverneur Johan Maurits van Nassau, door de Nederlanders ingenomen en bleef onder controle van de West-Indische Compagnie tot 1645. In dat jaar heroverden de Portugezen Porto Calvo voor de tweede keer. Het fort werd verwoest en verlaten. Naast dit fort Bom Sucesso, was er volgens Nieuhoff een tweede fort in Porto Calvo, genaamd Igreja Nova ofwel Nieuwe Kerk, omdat het op de ruïnes van een kerk was gebouwd. Er is door de Nederlanders ook aan een derde fort gewerkt dat echter nooit voltooid werd. Niet ver van Porto Calvo ligt Uniao dos Palamares. Deze plaats raakte in de 17de eeuw bekend door de grote slavenopstand die hier en in het omringende gebied, dat nu Alagoas heet, uitbrak. Al vanaf het begin van de 17de eeuw ontstond in Uniao dos Palamares een van de grootste quilombos die er ooit in Brazilië hebben bestaan. Quilombos waren gemeenschappen gevormd door slaven die van de plantages langs de kust waren gevlucht en zich in het binnenland hadden verscholen. De reden dat Uniao dos Palamares tussen 1630 en 1654 uitgroeide tot een van de grootste quilombos had te maken met de oorlogen tussen de Portugezen en de Nederlanders die het hele gebied tot een grote chaos hadden gebracht. Na de Nederlandse capitulatie besloot de Portugese regering om het probleem van de gevluchte slaven definitief op te lossen. Dat was niet eenvoudig. Ondanks verschillende expedities die vanuit Recife, de hoofdstad van Pernambuco, werden gestuurd slaagde men er niet in Uniao dos Palmares te veroveren. Na 1670 werd de strijd van de slaven succesvol dankzij de charismatische persoonlijkheid van Zumbi, leider van de slavengemeenschap en van de oorlog tegen de Portugezen. In 1690 werden de Palmarinos, zoals deze slavengemeenschap genoemd werd, verslagen en Zumbi, hun leider, vermoord. Hiermee was de Portugese macht in Brazilië, na de herovering op de Nederlandse WIC van 1654, hersteld.
amh_1065p	Porto Marie	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1774	1774	https://www.atlasofmutualheritage.nl/en/Porto-Marie.1065p	BQ;AW;CW;SX	Porto Marie;Port Marie	Fort	300006888		Curaçao	POINT(-69.085425 12.219506)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Porto-Marie.1065p	Locality associated with Dutch West India Company. Porto Marie was the name of a fort on the southwest coast of Curaçao, built before 1774. Forts like these were built to protect the bays serving as natural harbours for the Dutch ships. Porto Marie would have been slightly north of the bay of St. Marie.
amh_928p	Portudal	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600	1700	https://www.atlasofmutualheritage.nl/en/Portudal.928p	SN	Portudal;Porto della;Porto d'Ale;Ale;Ali;Portadallia;Thies;Porto Dalli;Porte Dalio	'comptoir'	300000809		West African coast	POINT(-17 14.46666667)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Portudal.928p	Locality associated with Dutch West India Company. Portudal, ofwel Porto d'Ale, was een plaatsje aan de kust van het tegenwoordige Senegal, alwaar de Nederlanders in het midden van de 17de eeuw een factorij hadden. De factorij leverde de WIC ivoor en slaven, zij het niet in enorme hoeveelheden.
amh_976p	Pos Cabay	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1634	1635	https://www.atlasofmutualheritage.nl/en/Pos-Cabay.976p	BQ;AW;CW;SX	Pos Cabay;bij St. Annabaai Poos Cabaai;St. Annabaai;Schottegat;Santa Annabaai	Fort	300006888		Curaçao	POINT(-68.908582 12.114775)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pos-Cabay.976p	Locality associated with Dutch West India Company. Aan de oostelijke zijde van het Schottengat, de binnenbaai van de St. Annabaai, werd in 1634 het eerste Nederlandse legerkamp gebouwd op Curaçao. Het legerkamp werd 'het Retranchement' genoemd, maar hette ook wel 'het kamp bij de Vijgenboom'. Met de bouw van deze post konden de waterputten worden beschermd tegen aanvallen van indianen. De post, die werd gebouwd met gebruik van materialen uit Nederland, was bedoeld voor 200 manschappen. Omdat deze nooit arriveerden werd het fort in 1635 al weer gesloopt. In plaats van dit fort kwam een nieuwe fortificatie: Wilschutsborg.
amh_1827p	Post aan de rivier Maningaar	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Post-aan-rivier-Maningaar.1827p	MG	Post aan de rivier Maningaar	post	300000809		Madagascar		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Post-aan-rivier-Maningaar.1827p	Locality associated with Dutch East India Company. 
amh_894p	Post aan de rivier Manumbagh	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Post-aan-rivier-Manumbagh.894p	MG	Post aan de rivier Manumbagh	Post	300000809		Madagascar		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Post-aan-rivier-Manumbagh.894p	Locality associated with Dutch East India Company. A literary source identifying this location as a VOC post has not yet been traced. The images of this location featured in this programme currently serve as source.
amh_1578p	Post aan den berg	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Post-aan-den-berg.1578p	GY	Post aan den berg	Post	300000809		Upper Demerara-Berbice		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Post-aan-den-berg.1578p	Locality associated with Dutch West India Company. 
amh_539p	Preangerlanden	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1700	1705	https://www.atlasofmutualheritage.nl/en/Preangerlanden.539p	ID	Preangerlanden;Preanger;Preangers;Prangerlanden;Priangers	Post	300000809	http://www.wikidata.org/entity/Q2383259	Java; Cheribon (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Preangerlanden.539p	Locality associated with Dutch East India Company. In the lands around Preanger, on the southern coast of West Java, coffee cultivation was introduced around 1700. The soil was exceptionally suitable for growing coffee due to the favourable situation in the hills in the interior, the benign climate and the protection afforded against the sea winds. As with most of the other products in which the VOC traded, the Company left the cultivation of the coffee to the local population. The Javanese rulers were required to ensure that their subjects grew coffee beans. The VOC monitored and controlled the cultivation of the beans and the quality of the crops by using self-appointed 'coffee sergeants'. In a series of treaties concluded with the sultanate of Mataram, agreements about the supply of products were made in 1705.
amh_430p	Pretoria	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Pretoria.430p	ZA	Pretoria;Pretoria	inhabited place	300008347	http://www.wikidata.org/entity/Q3926		POINT(28.218799 -25.729937)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pretoria.430p	Locality indirectly linked to Dutch East or West India Compagnies. 
amh_971p	Prince's Island	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1625	1626	https://www.atlasofmutualheritage.nl/en/Princes-Island.971p	US	Prince's Island;Murderer's Island;Prinseneiland;Moordenaarseiland;Burlington Island	Fort	300006888		Delaware		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Princes-Island.971p	Locality associated with Dutch West India Company. Fort Wilhelmus werd in 1625 of 1626 gebouwd door Waalse kolonisten op een eiland dat Prinseneiland of Moordenaarseiland werd genoemd. Deze eilanden komen niet voor op contemporaine kaarten, maar er is wel een kaart bekend waarop de Delaware Rivier als de 'Willems Rivier' wordt aangeduid. De locatie van het fort is niet bekend. Wel weet men dat het fort werd bezet door 16 man die de doorvaart over de Delaware Rivier moesten controleren, daardoor neemt men aan dat het fort vermoedelijk aan de monding van de rivier lag.
amh_693p	Princes Town	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1683	1725	https://www.atlasofmutualheritage.nl/en/Princes-Town.693p	GH	Princes Town;Pokesu;Poquefoe;Prinze Terre;Bokeshoe;Pocquessoe;Rockeso	Fort	300006888		West African coast	POINT(-2.13529586 4.794732683)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Princes-Town.693p	Locality associated with Dutch West India Company. In 1725 veroverde de WIC het fort van de eigenaar John Conny, opperhoofd van de Ahanta. Het fort werd door de Nederlanders 'Fort Hollandia' genaamd en lag ongeveer vijf kilometer ten oosten van fort St. Antonio in Axim. John Conny had het fort ongeveer acht jaar in bezit gehad. Hij had het, op zijn beurt, in 1717 overgenomen van de Brandenburg Compagnie. Deze Duitse compagnie stichtte de vestiging in 1683. De Duitsers noemden hun fort, de enige grote Duitse vestiging aan de Goudkust, Gross Friedrichsburg.
amh_932p	Principe	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1598	1641	https://www.atlasofmutualheritage.nl/en/Principe.932p	ST	Principe;Prince;Prince's;I. Jola de Prinse;I. Principe	Post	300000809		West African coast	POINT(7.395175 1.605854)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Principe.932p	Locality associated with Dutch West India Company. Balthazar de Moucheron organiseerde in 1598 een vloot van vijf schepen, onder leiding van Joris van Spilbergen, Julius Cleerhagen, Gerard Strijbosch en Cornelis de Moucheron. Dit deed hij in samenwerking met de Staten-Generaal. Het doel was om met deze vloot het eiland Principe, dat voor de kust van Gabon ligt, te veroveren en om er een verversingsstation op te richten voor de schepen op weg naar Indië. Dit lukte. Op 10 augustus 1598 werd het eiland zonder problemen veroverd. Maar de Nederlanders verbleven er niet lang: de eilandbewoners riepen hulp in van troepen van het eiland São Thomé om de Hollanders te verdrijven. Principe werd voor een tweede maal in 1641 door de Nederlanders bezet.
